Id,ORGANIZATION,NAME,GENDER,SPECIALITY,ADDRESS,CITY,STATE,ZIP,LAT,LON,UTILIZATION
2dd7306a-2764-37d6-88ed-c332a30bb019,9cc489a8-ffec-3df4-b18e-60e78e7ceaf1,Merlin721 Howe413,M,GENERAL PRACTICE,217 E LAKE AVE,WATSONVILLE,CA,95076-4716,36.935379,-121.80173899999998,680
71f32428-23d8-356d-84c2-75877d33fca7,fa67191a-0582-3467-9577-bd77a3ece007,Mirella222 Schuster709,F,GENERAL PRACTICE,1089 BROADWAY,EL CAJON,CA,92021-4804,32.801659,-116.96048200000001,2586
3f56cdb9-aaa8-3200-9805-969f9e2447d2,72dba0a3-102d-3a6a-a89f-c67e5b3067b9,José Luis472 Ruiz676,M,GENERAL PRACTICE,4180 TREAT BLVD B,CONCORD,CA,94518-1848,37.972179,-122.00158400000001,2380
591282dd-42e3-3435-a67f-75b47deebc68,e4f63647-0a82-3281-81c6-73dfab416468,Bibi254 Effertz744,F,GENERAL PRACTICE,23 W SAINT CHARLES ST,SAN ANDREAS,CA,95249,38.144166,-120.728536,1461
37c81780-6496-3129-acdc-0d2c500eb632,6ba0e8aa-d33e-3abd-bd4f-eddae91fbd49,Asha251 Powlowski563,F,GENERAL PRACTICE,151 N SUNRISE AVE,ROSEVILLE,CA,95661-2928,38.756403000000006,-121.303352,447
403939b0-8804-3d8a-8f60-bfed3c8868e7,554bd386-c94e-3f87-8aa3-7b3e5345134a,Darwin703 Koch169,M,GENERAL PRACTICE,801 N TUSTIN,SANTA ANA,CA,92705-3601,33.736478000000005,-117.882593,3544
423b9d1e-5584-3bc8-af96-718dacfbc72a,5c0312f0-4a4c-3710-ac23-21551cef17e2,Sunday568 Bins636,F,GENERAL PRACTICE,9042 GARDEN GROVE BLVD,GARDEN GROVE,CA,92844-1370,33.778782,-117.960472,5836
f84217c4-0eeb-31c8-a461-dfb660cd2f2c,2cfe64dd-db6b-30d9-a8be-0a0389d6fac2,Shirlene698 Purdy2,F,GENERAL PRACTICE,991 E MONTE VISTA AVE,TURLOCK,CA,95382-0636,37.498548,-120.86398899999999,2443
1f3f5e63-57e4-3dcc-b26e-9c41a12c7ff1,58d06fa4-c0d6-3e4b-b571-c6e19cb751b0,Edmund685 Lebsack687,M,GENERAL PRACTICE,351 HOSPITAL RD,NEWPORT BEACH,CA,92663-3508,33.596609,-117.88779299999999,353
a2b146b4-cb75-32f8-bbb2-c746c960652d,0c78d325-ab07-3bde-991e-43011821f52b,Classie132 Hudson301,F,GENERAL PRACTICE,500 E REMINGTON DR,SUNNYVALE,CA,94087-2612,37.385784,-122.026323,5963
0dab3853-4607-314e-aa64-59f5724eeff0,1f8e4564-2186-3635-98fd-872101f203f4,Philip822 Swaniawski813,M,GENERAL PRACTICE,9727 MISSION GORGE RD,SANTEE,CA,92071-3809,32.85499,-116.986056,9496
a08887a0-6148-330c-947b-634a55051787,f5134617-c04a-3c08-b629-0bf0df054218,Russell422 Kunde533,M,GENERAL PRACTICE,15825 LAGUNA CANYON RD,IRVINE,CA,92618-2126,33.678399,-117.771254,2112
b59d2dd6-9360-39dd-a385-30d77bf6d38b,bfd59868-262b-31a5-af79-1d9e78428508,Edward499 Stamm704,M,GENERAL PRACTICE,1990 WESTWOOD BLVD,LOS ANGELES,CA,90025-4650,33.995849,-118.35981799999999,103
b89dee39-abce-3edf-b1d3-436c292dd0a1,bcf8b6f6-dca4-3c0e-bbf6-666d4f5a1503,Robin66 Bogan287,M,GENERAL PRACTICE,16055 VENTURA BLVD,ENCINO,CA,91436-2612,34.019394,-118.410825,170
e8f47168-f0e8-334c-b3f8-d842b9c5a3e5,1998e2cb-da9d-3ee7-9618-993e8a8067fd,Cameron381 Aufderhar910,M,GENERAL PRACTICE,1670 SIERRA AVE,YUBA CITY,CA,95993-9411,39.125902,-121.647699,2015
0976be70-e315-3f3e-aa41-a5fd3ac47953,183818b8-2645-363b-a7a5-9311942f1ee8,Edgar153 Schiller186,M,GENERAL PRACTICE,801 W VALLEY BLVD,ALHAMBRA,CA,91803-3256,34.083571,-118.136444,2979
bce782c3-5dc7-315b-a1b5-2bfbe46bd5ae,27829038-0e49-3a9e-8151-df69eb42d6f4,Arturo47 Jiménez568,M,GENERAL PRACTICE,1645 S RANCHO SANTA FE RD,SAN MARCOS,CA,92078-5188,33.133893,-117.169367,12192
9be6f18d-67d3-3de2-916d-7b5b4752b569,4f59c9ec-3496-32d2-beaa-6b4a8febd868,Stormy472 Schinner682,F,GENERAL PRACTICE,4300 AUBURN BLVD,SACRAMENTO,CA,95841-4103,38.545722,-121.42548700000002,1311
f37c3cb5-5a88-3caa-a3cc-997afaad836e,7b9a1132-6fae-3599-9789-36ca5d43c687,Melvina326 Shields502,F,GENERAL PRACTICE,12930 SARATOGA AVE,SARATOGA,CA,95070-4661,37.268546,-122.025102,14665
1586167b-087e-3e30-9206-cd4a64a92d15,c0f60436-22db-35e7-acc2-5bd39b1d2ef7,Gregorio366 Daniel959,M,GENERAL PRACTICE,31796 CASINO DR L,LAKE ELSINORE,CA,92530-4586,33.682869000000004,-117.331579,10042
f95246d1-2aae-3225-b9b4-eaf9312cc98c,4f84d09e-c550-329e-bc41-47437ada16c9,Lupe126 Erdman779,M,GENERAL PRACTICE,3447 LAKE TAHOE BLVD,S LAKE TAHOE,CA,96150-8911,38.93923,-119.982216,4105
9da35f8c-dfdb-3da9-b912-35375a46e40c,64ae2dae-ea6f-32be-b295-998eb65e23ae,Adela471 Mondragón635,F,GENERAL PRACTICE,31461 RANCHO VIEJO RD,SAN JUAN CAPISTRANO,CA,92675-1865,33.500581,-117.65443300000001,1984
b9b9ab65-03a6-39e0-aa2a-688fe6f7cf92,0a19ada3-f545-332b-9d82-e0943f45a53e,Caridad510 Olmos892,F,GENERAL PRACTICE,2945 HARDING ST,CARLSBAD,CA,92008-1818,33.123909000000005,-117.282835,3303
baf4d8e3-af50-3f78-a445-5b6e40c083b8,1436c97e-e21b-34bb-b435-7188e784089a,Billie243 Steuber698,M,GENERAL PRACTICE,28633 S WESTERN AVE,RANCHO PALOS VERDES,CA,90275-0817,33.753146,-118.36745900000001,14024
05eeb908-7808-33bd-867e-fdf506daea26,0b384c89-f71a-3614-82ce-58a7a1618bdc,Octavio643 Uribe503,M,GENERAL PRACTICE,1609 MERIDIAN AVE,SAN JOSE,CA,95125-5532,37.321956,-121.919509,1155
08c1245e-11f1-3089-9091-9799f718f974,4914e116-14a2-376f-8bde-177bb4db7cdb,Liz413 Barton704,F,GENERAL PRACTICE,330 FLUME ST,CHICO,CA,95928-5400,39.769492,-121.92933700000002,201
ff178aac-638d-32e3-86bc-1436a99bbbcd,5790bfbe-e949-3f6b-a13b-280fc3ac936f,Hernán834 Badillo851,M,GENERAL PRACTICE,437 OLD MAMMOTH RD,MAMMOTH LAKES,CA,93546-2013,37.796232,-118.689523,2891
2dd62e60-b538-3978-a26c-4f1a1b06f6d9,8df2d550-3cd6-3b90-b241-4960940abc01,Prince887 O'Kon634,M,GENERAL PRACTICE,24331 EL TORO RD,LAGUNA WOODS,CA,92637-3104,33.608002,-117.72986000000002,16978
12755474-4672-37d3-9b67-31fd606f46b1,96f38aff-8519-3c6d-a2b9-312ed7064a73,Jesus702 Feil794,F,GENERAL PRACTICE,8826 OCEAN VIEW AVE,WHITTIER,CA,90605-1513,33.956432,-118.03218500000001,779
05ee4f1d-4b64-3eff-ac0c-36b33e696990,ecd0d092-4578-3ff0-a55a-e81841f75147,Jacinda154 Windler79,F,GENERAL PRACTICE,777 SILVER SPUR RD,ROLLING HILLS ESTATES,CA,90274-3644,33.780959,-118.32531200000001,6377
a938f026-cfd1-3342-9857-270c4f010294,26e0ead2-69d8-3d7c-982d-27a7ac1e46c3,Magan944 Cormier289,F,GENERAL PRACTICE,950 STOCKTON ST,SAN FRANCISCO,CA,94108-1676,37.727239000000004,-123.032229,153
5789eeb2-e047-3eaa-8005-59c2a94a3820,e4237d4b-0a59-380e-858f-ddb485970ecf,Laurel943 Kirlin939,F,GENERAL PRACTICE,35104 NEWARK BLVD,NEWARK,CA,94560-1220,37.504141,-122.03235900000001,34925
ff28dc6c-7701-37ec-b6c2-08d2cbc99491,95dde083-52cd-330d-9274-6a3240133d9d,Becki838 Lakin515,F,GENERAL PRACTICE,225 S MAIN ST,LAKEPORT,CA,95453-5018,39.044488,-122.95635,565
e35451be-4bbc-3e1a-be73-ff049ed0025b,7c4135fc-62b7-3a23-aa7f-6174dac50cc7,Greg949 O'Kon634,M,GENERAL PRACTICE,2711 E COAST HWY 206,CORONA DEL MAR,CA,92625,33.596609,-117.887793,4000
d3515477-385e-3c73-8685-e576cafa1d0c,bac32e56-f224-3680-8c1f-7afdc938788a,Andreas188 Kerluke267,M,GENERAL PRACTICE,620 W TEFFT ST,NIPOMO,CA,93444-9187,35.03066,-120.49775700000001,9792
1d8d443b-8045-3bcc-b906-c24384b8ce8e,8ccbb1a2-c150-3eeb-b47b-1c45d01fba3e,Gwenn701 Johnston597,F,GENERAL PRACTICE,2901 WILSHIRE BLVD,SANTA MONICA,CA,90403-4975,34.0109,-118.498246,1108
3cc13f09-f8ce-319d-8e94-c100e71b4c64,04886494-de36-3872-9d5b-2d4752e9c271,Juan88 Bernhard322,M,GENERAL PRACTICE,8048 SAN MIGUEL CANYON RD,SALINAS,CA,93907-1208,36.704693,-121.58996499999999,4824
13dafb91-f65e-3fb5-b687-6e768f77a56b,d1b73c39-6aea-3e91-8f3e-54a45dcf93c0,Jimmie93 Feest103,M,GENERAL PRACTICE,635 5TH ST,SANTA ROSA,CA,95404-4428,38.464558000000004,-122.682014,1891
79ef3e5c-8903-334b-a72a-994a346b6697,14961200-a0b1-3f01-884e-3952d16511da,Dewitt635 Doyle959,M,GENERAL PRACTICE,2680 S WHITE RD,SAN JOSE,CA,95148-2081,37.321956,-121.919509,901
dab87fec-58f9-323f-80ca-78e8750929a4,b11dc479-3e59-3803-b383-97ce8185ac84,Rocio28 Portillo767,F,GENERAL PRACTICE,585 TAHOE KEYS BLVD,SOUTH LAKE TAHOE,CA,96150-3487,38.907677,-120.030566,2043
0741d02c-2032-3547-9657-1a679d722c33,cb9a42dc-24de-343a-a824-eadb3e5a0299,Jake169 Fahey393,M,GENERAL PRACTICE,411 PRIMROSE RD,BURLINGAME,CA,94010-4009,37.589952000000004,-122.36334199999999,1618
e87599f9-9e44-3faa-9733-cc8efd595d5c,63dc43b2-29f3-3f11-b594-80590dc67d57,Marilyn850 Leuschke194,F,GENERAL PRACTICE,16260 VENTURA BLVD,ENCINO,CA,91436-2266,34.019394,-118.410825,271
9cdf73e1-57e9-3a16-9df8-c37db4daa4fb,fd238599-0722-3943-994d-5a5f5fd7e192,Jaime666 Schmidt332,M,GENERAL PRACTICE,11500 W OLYMPIC BLVD,LOS ANGELES,CA,90064-1528,33.995849,-118.35981799999999,283
9818f72e-7d3c-3704-926e-8d268b345b8a,d3afbbe8-a0f6-3d02-80f1-ca234b96f7cd,Ambrose149 Reichel38,M,GENERAL PRACTICE,340 E BETTERAVIA,SANTA MARIA,CA,93454-7847,34.890679,-120.376529,1613
f7116840-bc3e-3ff8-ae1b-2bba1e7c228d,cfb18ba9-d8ea-3a7f-9347-5266bef21683,Antonio44 Runolfsson901,M,GENERAL PRACTICE,1080 CONCANNON BLVD,LIVERMORE,CA,94550-6577,37.686823,-121.762621,6218
cfe7c69c-31cf-30ed-a7ac-630fe32a545d,1c85f834-8c12-37d4-a611-0dc157ebf0f5,Concepción765 Carrasquillo418,F,GENERAL PRACTICE,13350 HWY 236,BOULDER CREEK,CA,95006,37.1341,-122.12720800000001,1495
fbad4b4e-b39a-3ff0-ac82-f28539a509ce,1c27c910-8817-30ee-a7aa-bc2c2ce9e7e3,Chiquita638 Gleichner915,F,GENERAL PRACTICE,13691 RED HILL AVE,TUSTIN,CA,92780-4746,33.73085,-117.81073500000001,4879
16722ab9-3f1f-3aaf-bb62-f6e6af985346,1eb320f5-6ab3-3161-8c95-10c9aae5fe97,Marvin195 Strosin214,M,GENERAL PRACTICE,7921 WESTREN AVE,BUENA PARK,CA,90620-2654,33.856761,-118.004622,13153
edb8ad40-f9c6-37ce-94a2-893064732c4c,55d3d5b0-951e-3b3f-a0e7-f7a34e9fad79,Merilyn246 Schimmel440,F,GENERAL PRACTICE,1663 DOMINICAN WAY,SANTA CRUZ,CA,95065-1556,36.971481,-121.97444399999999,1114
699d244f-b1c8-3d6c-832d-553d43448e7f,ca023b0c-a034-3597-bcc1-b82ee91c36e0,Yasmine182 Frami345,F,GENERAL PRACTICE,1204 ALPINE RD,WALNUT CREEK,CA,94596-4443,37.902665999999996,-122.040479,859
b03bd966-d23c-3a5c-a32a-d52d2422769c,4b6faaa5-0c53-30bf-87f7-497140f04cfd,Lina528 White193,F,GENERAL PRACTICE,330 E HILLCREST BLVD,INGLEWOOD,CA,90301-2906,33.922639000000004,-118.33503799999998,3483
7b21c9dd-86d3-3759-825c-e7c77b5c14f0,8ff175e8-8742-33a9-8d6c-a3ebef8d0866,Amos720 Cummings51,M,GENERAL PRACTICE,9225 CARLTON HILLS BLVD,SANTEE,CA,92071-7902,32.85499,-116.986056,10028
4e1f7b5b-50d7-33bf-a145-3818a41ce2ff,0e0fa4f9-e565-35b7-935e-fadafc607f76,Lory442 Becker968,F,GENERAL PRACTICE,755 SUNRISE AVE,ROSEVILLE,CA,95661-4583,38.756403000000006,-121.303352,850
0c5b61b7-fac8-33bf-b3f1-a576eb8c5e41,1aeac8ef-a733-30cf-8181-fb27f6c00eb7,Beth967 Littel644,F,GENERAL PRACTICE,1746 GRAND CANAL BLVD,STOCKTON,CA,95207-8111,37.941158,-121.38591000000001,1107
75371260-1003-3314-bbfe-5ecd2f4f49b6,7e7f52a0-3c70-3f62-b58f-938eb9215a53,Felipe97 Hinojosa147,M,GENERAL PRACTICE,11620 WILSHIRE BLVD,LOS ANGELES,CA,90025-1781,33.995849,-118.35981799999999,290
d8b137a8-b72f-3a91-8fe1-745de35770c8,2b49b334-e53d-3838-8b39-3e0a60912910,Arnold338 Wiegand701,M,GENERAL PRACTICE,34563 ALVARADO NILES RD,UNION CITY,CA,94587-4575,37.602843,-122.018978,25667
616f8a87-7d0a-3b07-b2f1-ac73cd47b24c,3d27b69e-a081-3c39-98f6-114e59cdda74,Keitha498 Ferry570,F,GENERAL PRACTICE,18345 VENTURA BLVD,TARZANA,CA,91356-4242,34.019394,-118.410825,245
61a6dcfc-9675-3639-bb70-7afc896e1410,5500f74a-734a-3b1c-ae66-cd06dc77fdaa,Jimmy858 Herzog843,F,GENERAL PRACTICE,22 ODYSSEY,IRVINE,CA,92618-3186,33.678399,-117.771254,1963
6f24f1fe-5177-3780-8423-047e2ef1e10b,c57bfe07-db5f-3c25-86b0-d907a8de31e4,Romeo514 Schowalter414,M,GENERAL PRACTICE,530 W OJAI AVE,OJAI,CA,93023-2472,34.448253,-119.246578,639
6305c36b-f4d8-332f-aa10-54cd5f313924,81e1557c-9078-3b43-aad4-6c8995f00413,Chadwick722 Oberbrunner298,M,GENERAL PRACTICE,3099 TELEGRAPH AVE,BERKELEY,CA,94705-2035,37.868157000000004,-122.308885,1443
6293892f-c857-3d3a-9140-97b58ee9b238,d24fad8b-ca02-39a0-99fd-8f02e8b57c41,Frederic454 Orn563,M,GENERAL PRACTICE,3252 HOLIDAY CT,LA JOLLA,CA,92037-1807,32.8153,-117.134993,5369
e80604d9-0d2b-31ce-856a-9ce3b005a605,1ec3dda3-bc33-3458-a55a-07be817f855d,Kenneth671 Murray856,F,GENERAL PRACTICE,1807 JEFFERSON ST,NAPA,CA,94559-1617,38.338187,-122.276301,1863
7f6450ba-7aee-3eaf-91f9-d6c95c9804fb,4133f048-5aa9-39e5-9c77-55c17a977fa4,Edward499 Terry864,M,GENERAL PRACTICE,757 FIR ST,PARADISE,CA,95969-4532,39.881381,-121.622101,535
0ce8dc5f-f336-31f5-846c-6e24708b65c3,a22ca5dc-75b7-318b-a1fe-7a1007623636,Marianna323 Larson43,F,GENERAL PRACTICE,304 YAMA ST,YREKA,CA,96097-2418,41.660865,-122.674571,1712
81cb6627-0073-356d-bff3-16d3171bb32b,49acdb2a-f1fb-3556-8d6c-50ec8fe455e8,Alejandra902 Vanegas191,F,GENERAL PRACTICE,813 W NAPA ST,SONOMA,CA,95476-6414,38.271263,-122.465255,1265
2526fced-e4eb-3bf3-b509-bd7bff59ef39,9c52a0f4-44a9-3c12-b068-6b0fa627984b,Craig656 Schaefer657,M,GENERAL PRACTICE,1826 SONOMA ST,REDDING,CA,96001-2535,40.559566,-122.342157,750
8a41e9fd-4b31-34ea-be70-64bd8ea0aa1f,95c7e6d3-205c-372c-99ca-5404edc7a208,Lynwood354 Hagenes547,M,GENERAL PRACTICE,19682 HESPERIAN BLVD,HAYWARD,CA,94541-4752,37.680824,-122.087926,3240
cce74d1b-0a87-366e-9083-39b15248e70c,36debe0f-b9e2-3431-a2a3-79c95c0b3b06,Flossie205 Waelchi213,F,GENERAL PRACTICE,3525 PACIFIC COAST HWY,TORRANCE,CA,90505,33.830453000000006,-118.356618,814
fd0d8008-2fff-3e40-bb60-08427e6339cb,9ae0461b-426d-3696-8c7e-b51b1fbc1fc9,Lai148 Paucek755,F,GENERAL PRACTICE,11160 WARNER AVE,FOUNTAIN VALLEY,CA,92708-4008,33.710582,-117.95112900000001,2211
a9403938-967f-303a-9270-e0aaa63bc4a2,342845e6-43d6-328b-8d59-376c77952fca,Lucia634 Gaona896,F,GENERAL PRACTICE,5565 CARPINTERIA AVE,CARPINTERIA,CA,93013-1446,34.419946,-119.52387,5704
a9716384-d6ec-314e-919f-d0e38065736d,3348f76a-ce49-347b-8543-c44986546edf,Samuel331 Harvey63,F,GENERAL PRACTICE,1200 ROSECRANS AVE,MANHATTAN BEACH,CA,90266-2470,33.889632,-118.39737,2207
38d5900b-f798-309b-a060-e5e6f2b1bd28,77278008-243f-31dd-92ed-7413fdda92c3,Emilio417 Dávila115,M,GENERAL PRACTICE,820 BAY AVE,CAPITOLA,CA,95010-2140,36.976147999999995,-121.954021,1187
68f92369-60e8-3c18-97d5-8eea96100047,352a6e92-9e7d-34da-9681-7f46dcd0c36d,Dorian295 Schroeder447,M,GENERAL PRACTICE,13923 MONO WAY,SONORA,CA,95370-2807,37.891146,-120.466154,156
1c82eef2-2369-3265-bb1a-23c42c32f070,9c080282-ebab-3100-9e61-0e084ea8ac50,Portia383 Wunsch504,F,GENERAL PRACTICE,2633 TELEGRAPH AVE,OAKLAND,CA,94612-1744,37.772388,-122.227106,655
718ba70f-735b-3f08-9353-7bf42264a64e,4db08f13-10ec-34e9-8bc7-d16cdb5298ba,Gwenn701 Rodriguez71,F,GENERAL PRACTICE,720 BROOKSIDE AVE,REDLANDS,CA,92373-5189,34.051642,-117.17086200000001,2614
d37d9e15-c2fe-31f1-a8db-a780ae2522dc,aa5ad979-7191-31d9-8ba3-1f0fc1a855ea,Cedric746 Shields502,M,GENERAL PRACTICE,6336 WILSHIRE BLVD B,LOS ANGELES,CA,90048-5002,33.995849,-118.35981799999999,258
ca407878-c575-3589-95f4-0d30c03df9e1,3a86b7b9-fe98-3ba8-919d-56a45be709de,Antone63 Stiedemann542,M,GENERAL PRACTICE,191 E 16TH ST,COSTA MESA,CA,92627-3764,33.665905,-117.91233600000001,4833
02b93b35-fb31-3bcf-8e7f-357e6e33d825,806aa9ee-2bee-37ac-9d4e-f22daaac6873,Rey54 Cassin499,M,GENERAL PRACTICE,8631 W 3RD ST,LOS ANGELES,CA,90048-5926,33.995849,-118.35981799999999,125
bd0d5f32-06b9-3625-9388-1aaf5247b439,536c5a52-a224-3272-bc45-cdf6cd0f8083,Fernando603 Griego535,M,GENERAL PRACTICE,325 N WIGET LN,WALNUT CREEK,CA,94598-2435,37.902665999999996,-122.040479,967
27451e4c-c9ac-3f65-b780-55949c95d9fd,d375095b-0360-335e-b2bc-3454876b6cb3,Warner493 Stroman228,M,GENERAL PRACTICE,1661 HANOVER RD,CITY OF INDUSTRY,CA,91748-1796,34.012282,-117.904223,5186
2da6b259-6f9d-3b6e-9a23-a8cab3475616,e497b990-5342-37dd-a282-964cae4a937a,Markus389 Hahn503,M,GENERAL PRACTICE,5781 E KINGS CYN RD,FRESNO,CA,93727,36.780489,-119.762274,704
3867172c-a425-3b6c-95d7-4c239f3c3ceb,b4a6fdb8-0821-3ce0-9b9f-46cf54bb885f,Christal240 Williamson769,F,GENERAL PRACTICE,1098 SUNRISE AVE,ROSEVILLE,CA,95661-4470,38.756403000000006,-121.303352,1030
1475e665-48c0-31d8-9996-a6d3bc3524d4,aaf6234c-234a-342f-a203-d089db5e4e82,Lincoln623 Becker968,M,GENERAL PRACTICE,2925 SYCAMORE DR,SIMI VALLEY,CA,93065-1208,34.279357,-118.72743200000001,4374
2d7a130a-5cbd-35de-9841-278abb3fb99e,317efdeb-399d-3059-abe4-ef6e77058bc0,Clemente531 Benavides239,M,GENERAL PRACTICE,8740 S SEPULVEDA BLVD,LOS ANGELES,CA,90045-4016,33.995849,-118.35981799999999,126
14259c4d-ad5a-33d0-8239-06f70595ab94,6320f368-8cd6-3fe4-8535-d397b702ba5b,Cameron381 Ondricka197,M,GENERAL PRACTICE,5315 SANDBURG DR,SACRAMENTO,CA,95819-1727,38.545722,-121.42548700000002,1359
da210589-7c00-3b5d-a81b-6cb9cab29bde,bf2ecffc-ab3c-3114-a960-3a02f9b93218,Caridad510 Guardado953,F,GENERAL PRACTICE,881 ALMA REAL DR,PACIFIC PALISADES,CA,90272-5008,34.019394,-118.410825,424
8111aa3e-43c9-3525-a171-81b385c614a9,9c879a19-819f-3fc8-93ad-9d4ddd62aaed,Leroy603 Lindgren255,M,GENERAL PRACTICE,300 S BEACH BLVD J,LA HABRA,CA,90631-5141,33.927927000000004,-117.951554,8698
8d79b34b-e8cd-31da-b2a7-bfadb7682ed0,136fe0f7-c9cc-3983-9d3b-b349515abc64,Marge692 Swift555,F,GENERAL PRACTICE,2377 GOLD MEADOW WAY,GOLD RIVER,CA,95670-4444,38.626784,-121.249246,5241
c085fa3b-1c55-3d03-91f8-3ac20c817ff5,ad58b1de-dd90-34c4-bc83-c3a68f0a67e6,Glenn0 Hodkiewicz467,M,GENERAL PRACTICE,2001 SANTA MONICA BLVD,SANTA MONICA,CA,90404-2178,34.0109,-118.498246,751
4066919e-b2d7-331b-b041-9d36dc9e990d,124b8d68-d8ba-3b5c-82d2-263a9d2cfd04,Rochell365 Blick895,F,GENERAL PRACTICE,1919 GRAND AVE,SAN DIEGO,CA,92109-4578,32.82137,-117.100899,548
d748d7c6-16a7-34b7-8986-0ad9977ae142,5af3de4f-e370-372d-b72f-af4e9e207c0b,Mónica985 Mendoza384,F,GENERAL PRACTICE,3544 W OLYMPIC BLVD,LOS ANGELES,CA,90019-3532,33.995849,-118.35981799999999,233
2dc886df-526f-3fec-bf7a-114e54615f92,738b5b2a-45bb-3c28-8437-40dd4b68d2e5,Agripina633 Swift555,F,GENERAL PRACTICE,1501 SUPERIOR AVE,NEWPORT BEACH,CA,92663-3641,33.596609,-117.88779299999999,671
7f0443ce-2484-3370-a6b0-7698f4ff2f01,2ff86625-0878-3371-a2fc-230aba245cfa,Susana117 Salcido465,F,GENERAL PRACTICE,22 ODYSSEY,IRVINE,CA,92618-3197,33.678399,-117.771254,1992
8f3e9446-5c40-3583-a386-4844d9edc280,2298bd87-c600-31f0-9a76-2d108510c6b6,Dan465 Larkin917,M,GENERAL PRACTICE,4869 TOPANGA CANYON BLVD,WOODLAND HILLS,CA,91364-4255,34.096777,-118.606021,13270
62367620-0273-3534-b87e-fc32a08d77a9,1746067a-c330-34ef-ae6f-ee967bb273fa,Glendora96 Friesen796,F,GENERAL PRACTICE,1452 OREGON ST,REDDING,CA,96001-1620,40.559566,-122.342157,412
61ee7026-8437-399e-a503-09cc563d212b,470307a5-917c-311b-ac08-c67604a99839,Lucien408 Goldner995,M,GENERAL PRACTICE,505 CENTRAL AVE,PACIFIC GROVE,CA,93950-2774,36.622408,-121.925877,1598
461acfcf-930f-3d3d-82fd-3751d8c433f8,6ec017bb-5b7b-3a59-90af-37d86da9eaeb,Kristofer887 VonRueden376,M,GENERAL PRACTICE,14301 VENTURA BLVD,SHERMAN OAKS,CA,91423-2716,34.019394,-118.410825,453
fb5a14ad-b715-3fe9-b3d5-c2d86d1e2e0b,1824053d-1b83-34f0-8a84-3bae30b80fe9,Aida517 Casper496,F,GENERAL PRACTICE,604 E GRAND AVE,ARROYO GRANDE,CA,93420-3224,35.103362,-120.432903,476
6e5410f2-a586-3ed1-8f06-a62cc62497ad,24c157ef-1353-3048-a83e-c05f39899bf4,Samella245 Kuhn96,F,GENERAL PRACTICE,194 FRANCISCO LN,FREMONT,CA,94539-7924,37.536507,-122.003336,3512
8bb93720-a089-3266-8fc5-1fe81f4e3222,be6b3758-8a4e-340e-9ae2-f5677a9f7019,Beatriz277 Anaya940,F,GENERAL PRACTICE,500 E OLIVE AVE,BURBANK,CA,91501-3338,37.321073,-121.930457,1147
0b91a0ce-41fe-302d-bff6-c518cc455941,42f0e3bf-c15a-331f-af2a-aba1b5bc6923,Dolores502 Quintanilla544,F,GENERAL PRACTICE,594 BELLEVUE RD,ATWATER,CA,95301-2930,37.379411,-120.56991599999999,13648
80dc8838-2049-39f6-b447-6707f812d040,cde07827-451b-33f3-85ed-d7deb86a9ca1,Isabel214 Collazo246,F,GENERAL PRACTICE,701 HIGHLAND SPRING AVE,BEAUMONT,CA,92223,33.863083,-116.950461,5607
79a428bc-a924-3749-b5f3-5987363f0bde,67c8b175-1bf5-3a38-9168-a070f8c633f3,Adrian111 Huel628,F,GENERAL PRACTICE,10850 WILSHIRE BLVD,LOS ANGELES,CA,90024-3337,33.995849,-118.35981799999999,32
b9f4080b-8ae1-33e9-9ca5-b1c38e03f1c2,729ee470-08f8-3dd9-b6a5-413919b8cf62,Miguel Ángel46 Rodarte647,M,GENERAL PRACTICE,3812 SEPULVEDA BLVD,TORRANCE,CA,90505-2496,33.830453000000006,-118.356618,699
ade7a0c9-036b-37bb-a604-6a82bcf374c6,49b842a8-6b8e-3dde-ac3c-4ecbe2d7971b,Pablo44 Lemke654,M,GENERAL PRACTICE,409 N CAMDEN DR,BEVERLY HILLS,CA,90210-4417,34.079229999999995,-118.402437,4001
b6a1aca6-9096-3feb-87ba-219467d21ddf,93052aef-6d50-3726-a245-5957be6cc616,Tenisha328 Cole117,F,GENERAL PRACTICE,600 CENTRAL AVE,LAKE ELSNORE,CA,92530-2740,33.617278000000006,-117.258248,10952
aa2f36cd-026a-3a33-b842-49e3981eed0f,ca6b8ce6-2927-335e-b227-4364be2f3410,Horacio317 Vela532,M,GENERAL PRACTICE,65 N MADISON AVE,PASADENA,CA,91101-2050,34.171239,-118.149899,612
d8a8a72d-2eec-3006-b1f3-3132d6902bc0,1f5acc52-aa4e-3923-ba62-670f011794f2,Aimee901 Witting912,F,GENERAL PRACTICE,27895 MAZAGON,MISSION VIEJO,CA,92692-1241,33.562752,-117.592249,1445
695f0e0f-8890-3ac9-b29b-1f8299be6e5f,408a549a-d411-300f-a95d-6f8dac9bbef9,Odilia72 Wilkinson796,F,GENERAL PRACTICE,340 S 5TH ST,OXNARD,CA,93030-0000,34.129492,-119.124766,2085
a6b32ef1-9159-36a0-83b9-4eefee094792,e34aff43-2aeb-3c44-a68e-256dea4d7f59,Suzann567 Altenwerth646,F,GENERAL PRACTICE,22048 SHERMAN WAY,CANOGA PARK,CA,91303-1841,34.019394,-118.410825,285
