Id,BIRTHDATE,DEATHDATE,SSN,DRIVERS,PASSPORT,PREFIX,FIRST,LAST,SUFFIX,MAIDEN,MARITAL,RACE,ETHNICITY,GENDER,BIRTHPLACE,ADDRESS,CITY,STATE,COUNTY,ZIP,LAT,LON,HEALTHCARE_EXPENSES,HEALTHCARE_COVERAGE
0149b5c1-55a4-4b8f-b9c9-e1874b4e067c,1994-05-19,,999-94-7075,S99977042,X68217490X,Ms.,Guillermina633,Marrero674,,,,white,hispanic,F,Roseau  Saint George  DM,915 Quitzon Plaza Apt 7,Los Angeles,California,Los Angeles County,90293,34.223127733270985,-118.2833401178923,85776.84,11588.8
15446327-71a6-4875-9b45-69564372284a,1998-06-01,,999-35-9431,S99939499,X85596069X,Mr.,Irwin931,Douglas31,,,,white,nonhispanic,M,Larkspur  California  US,225 Durgan Route,Wildomar,California,Riverside County,92584,33.66378263936027,-117.13459264465875,72101.67,39469.94
f4070796-8fd8-47f2-a069-4e0e315e1f21,1972-01-22,,999-63-4152,S99985399,X71602466X,Mrs.,Sha84,Lowe577,,Ullrich385,M,white,nonhispanic,F,Highland  California  US,108 Hackett Vale Unit 74,Brea,California,Orange County,92835,33.94924425312936,-117.91543995556465,993874.26,15492.45
2b8f07f4-9662-493b-985c-b47813fcde60,1986-02-06,,999-76-8352,S99975114,X18988570X,Mrs.,Caridad510,Rivera179,,Armendáriz135,M,white,hispanic,F,La Paz  Baja California  MX,303 Kiehn Branch Apt 14,Los Angeles,California,Los Angeles County,90041,34.195756444716444,-118.5503433798612,791611.6499999999,7646.4
1ac436a2-f652-423c-a5d3-ba9eb55d8687,1941-08-30,,999-47-5727,S99925332,X80368779X,Mrs.,Mina319,Schumm995,,Cremin516,M,white,nonhispanic,F,Downey  California  US,153 Ortiz Glen,Santa Rosa,California,Sonoma County,95401,38.497441634992335,-122.76269249137735,1784436.13,13564.039999999999
984de269-7c37-4ac9-bcdd-d34d75b62ad3,2006-04-12,,999-17-7065,,,,Lucien408,Greenfelder433,,,,white,nonhispanic,M,Monterey Park  California  US,739 Hagenes Boulevard,Oxnard,California,Ventura County,93030,34.09789678238916,-119.07324927784481,325370.65,3506.25
41599bce-a790-4e3b-8651-67dd37c4e8bf,2004-07-10,,999-74-4010,,,,Moses679,Bogan287,,,,white,nonhispanic,M,Hemet  California  US,633 Morissette Loaf Suite 67,Pasadena,California,Los Angeles County,91108,34.14763897889016,-118.17677273437354,339473.4,3330.6
ed599ae2-3bfc-40ce-9ba7-618f685dd837,1996-11-26,,999-27-3943,S99935582,X14686920X,Ms.,Hulda44,Dietrich576,,,,white,nonhispanic,F,Carlsbad  California  US,558 Graham Camp Suite 30,Fairfield,California,Solano County,94533,38.32717261245762,-121.92289124933248,540218.28,3728.1499999999996
4d4a4177-244a-408a-a1ce-6adc4928ac0c,2008-07-07,,999-68-5778,,,,Elvira561,Tijerina14,,,,white,hispanic,F,Caguas  Puerto Rico  PR,337 Breitenberg Way Apt 32,Jurupa Valley,California,Riverside County,92509,33.964004603397534,-117.47081432770214,288234.95,3159.5499999999997
c8337976-0a95-4c19-9085-3b781f58f220,2017-04-05,,999-10-1941,,,,Ronald408,Keebler762,,,,white,nonhispanic,M,Fremont  California  US,425 Oberbrunner Street Suite 87,Pico Rivera,California,Los Angeles County,91733,34.02181060247546,-118.12609027860256,82191.0,1776.05
02c0816d-c4b0-48f7-9bed-13c62d6512f2,2008-07-01,,999-76-3704,,,,Dortha70,Goyette777,,,,white,nonhispanic,F,West Covina  California  US,225 Conn Byway,Orange,California,Orange County,92782,33.69985515550426,-117.75486533542926,274224.93,3372.1
58fd604c-f2dc-4d44-98d6-ac500ba625c8,2015-12-13,,999-68-5381,,,,Jermaine675,Herman763,,,,asian,hispanic,M,Pasadena  California  US,904 Emmerich Burg Suite 22,Temple City,California,Los Angeles County,91775,34.11873331011078,-118.10355772495866,115926.45999999999,2239.45
1c364261-8104-4b17-81f3-dfe719dc0144,1976-08-14,,999-60-7055,S99975789,X6868918X,Mr.,Orville751,Schiller186,,,M,white,hispanic,M,Los Angeles  California  US,568 O'Conner Bypass Unit 1,Woodland,California,Yolo County,95695,38.69381095090328,-121.74496830301133,18606.25,0.0
7fdaca56-9301-406a-bdee-c347d98537d1,1987-01-14,,999-70-3860,S99995151,X89384974X,Mrs.,Bong390,Price929,,Cronin387,M,white,nonhispanic,F,Napa  California  US,506 Graham Skyway Suite 22,San Diego,California,San Diego County,92037,32.81210808597457,-117.10706990738277,103692.82,4850.049999999999
4a3564f0-06a7-4dc9-8d3a-f9c580dda710,1922-03-26,1923-07-22,999-63-7836,,,,Chad48,Halvorson124,,,,asian,hispanic,M,Hawthorne  California  US,447 Feest Landing,Westminster,California,Orange County,92708,33.68243119784389,-117.94798142943526,34231.12,686.8000000000001
c069a857-0bee-4861-9b05-e895f71a196e,1978-03-10,,999-28-3639,S99932274,X7850587X,Mr.,Derick144,Smitham825,,,M,white,nonhispanic,M,San Dimas  California  US,602 O'Reilly Divide,Los Angeles,California,Los Angeles County,90007,34.09643522004496,-118.46432955253056,1122196.8699999999,3600.6
a3a860df-e8a0-46eb-bfe0-971ec27ff92a,1990-12-07,,999-93-9986,S99931829,X2909163X,Mr.,Rigoberto443,Emard19,,,S,white,nonhispanic,M,Atascadero  California  US,631 Hegmann Course Apt 20,Gardena,California,Los Angeles County,90248,33.89696934164567,-118.30376530681971,23253.789999999997,0.0
62a7f20f-4a1b-417c-b364-60ceb63df91f,1988-07-13,,999-94-6178,S99982807,X69945480X,Mr.,Jaime666,Carreón894,,,M,black,hispanic,M,Bayamon  Puerto Rico  PR,785 Borer Stravenue Suite 56,Porterville,California,Tulare County,,36.03883835114376,-118.97763143820158,775610.54,9930.3
88615075-6831-48a1-8d02-0363ecbd9e60,2006-07-27,,999-59-5930,,,,Elisa944,Marrero674,,,,black,hispanic,F,Bayamon  Puerto Rico  PR,1011 Marks Passage,Beaumont,California,Riverside County,92583,34.002437105674375,-117.04930566451483,285050.62,4130.599999999999
00440a48-15ff-40d9-ac51-f678d4cc5c16,2019-03-16,,999-50-6315,,,,Hai304,Crist667,,,,white,nonhispanic,M,Westminster  California  US,173 Thiel Bridge,Ontario,California,San Bernardino County,,34.11015891083741,-117.6429382087703,32171.22,1020.95
26b24c80-a2fb-49a8-b855-f40d28268d46,1967-06-02,,999-29-2837,S99962968,X81183681X,Mr.,Vicente970,Valadez233,,,S,white,hispanic,M,Havana  Havana  CU,740 Rosenbaum Parade Suite 24,Oceanside,California,San Diego County,92058,33.13214330146609,-117.32408384283642,1340917.39,5287.599999999999
caa34b73-3527-4162-82f8-f9f101b0d2f9,1975-04-17,,999-83-9250,S99928623,X64315096X,Mr.,Timoteo39,Negrón227,,,M,white,hispanic,M,Juarez  Chihuahua  MX,1047 D'Amore Approach,Rohnert Park,California,Sonoma County,95407,38.35167474859282,-122.72653177320257,1198662.72,3691.45
a394a7da-be0f-4532-b289-364720e7f6d2,1964-05-05,,999-94-2125,S99924643,X2021418X,Mr.,Antione404,Bartell116,,,M,white,nonhispanic,M,Fountain Valley  California  US,1035 Hermann Passage Apt 58,Oakland,California,Alameda County,,37.85252027613992,-122.32082723400529,1419080.42,6523.65
c6921158-8631-4e9c-890c-1265a02c8965,1982-08-10,,999-57-2416,S99920430,X30390564X,Mrs.,Nona876,Yost751,,Kub800,M,white,nonhispanic,F,San Francisco  California  US,843 Lebsack Vista Suite 96,Pomona,California,Los Angeles County,91768,34.11051653305685,-117.82970521620007,798717.22,11365.15
74b6bc3c-645a-4e97-a32a-208fe9f2752f,2015-04-25,,999-41-9709,,,,Julietta740,Lowe577,,,,white,nonhispanic,F,Los Angeles  California  US,222 Purdy Gardens,San Francisco,California,San Francisco County,94104,37.80065950243065,-122.3975167057098,112035.12,2355.52
0d445baa-4c5a-4520-964f-5d6987ca7eff,1987-08-25,,999-91-8002,S99960223,X8958242X,Mrs.,Corrin41,Hessel84,,Corkery305,M,white,nonhispanic,F,Fremont  California  US,640 Luettgen Glen,Los Angeles,California,Los Angeles County,91311,34.15422785805203,-118.64016852601345,770391.91,7682.68
c61252e8-9277-43bb-b151-128156eb8b5b,1970-08-07,,999-37-9150,S99928630,X45438109X,Mrs.,Marylin690,Hauck852,MD,Jacobson885,M,white,nonhispanic,F,Fullerton  California  US,664 Dicki Course,Danville,California,Contra Costa County,94583,37.84026066409134,-122.05988662566834,1153063.3699999999,10604.34
24f7ef79-f4a6-49d7-a7dc-ccdbf51f10c4,1951-09-23,,999-73-3371,S99989453,X89074800X,Mrs.,Ebonie344,Wisoky380,,Williamson769,M,asian,hispanic,F,Lemon Grove  California  US,605 Morissette Lane Unit 72,Oxnard,California,Ventura County,93043,34.185845680758845,-119.09189174138345,1466968.75,14429.4
aa52569a-ddea-4b59-92c6-7b1a23998ab2,1964-08-13,,999-95-4618,S99984542,X24822571X,Mr.,Alejandro916,Beahan375,,,M,asian,nonhispanic,M,Hong Kong  Hong Kong Special Administrative Region  CN,242 Russel Throughway,Fountain Valley,California,Orange County,92704,33.671969880754936,-117.94680216345391,1505547.7999999998,6639.4
a79fa900-7608-4769-b965-46d033d69b83,1922-03-26,2019-07-28,999-81-9581,S99916278,X52163559X,Mr.,Jules135,Greenfelder433,,,S,asian,hispanic,M,San Bernardino  California  US,987 Lueilwitz Park,Westminster,California,Orange County,92647,33.724474564487444,-117.91741449309957,1839302.92,35914.33
7f2096ff-d254-4a46-acde-87526ad952b2,1977-07-15,,999-73-2927,S99942361,X38965318X,Mrs.,Divina723,Sanford861,,Effertz744,M,white,nonhispanic,F,Vista  California  US,970 Blick Mission,Culver City,California,Los Angeles County,90232,34.00118258562294,-118.38901920055896,137269.88,14744.93
7968c14e-6afd-437a-a679-631bb0974012,1956-12-21,,999-59-3883,S99912827,X69177330X,Mrs.,Gloria696,Magaña874,,Chávez927,M,white,hispanic,F,Lima  Lima Province  PE,537 Beer Skyway,Laguna Hills,California,Orange County,92677,33.611875030429026,-117.63172817993151,1418686.1099999999,21587.47
9d787a1e-1fc6-4f31-931e-b671e8db2266,1968-07-17,,999-22-2264,S99949303,X12928223X,Mrs.,Rosann381,Swift555,,Hettinger594,M,white,hispanic,F,Sunnyvale  California  US,119 Auer Camp,Corona,California,Riverside County,92882,33.845844394307896,-117.56571394603995,1152683.45,17778.82
2d676706-979b-4ae2-9c45-d94b8f542b49,1994-11-27,,999-92-9726,S99977442,X16084892X,Ms.,María Luisa888,Leyva523,,,,black,hispanic,F,Portsmouth  Saint John Parish  DM,618 Kerluke Approach,Hemet,California,Riverside County,92544,33.818145644614106,-116.91017359616785,539161.9199999999,8363.5
b321e3ea-6108-41bb-b8cb-3070d790799d,2013-01-05,,999-53-6078,,,,Minh326,Green467,,,,white,nonhispanic,M,Los Angeles  California  US,201 Bergstrom Terrace,Oakland,California,Alameda County,94705,37.81250087125287,-122.25745991475996,173756.22,3016.25
8d3ec1c0-b5c5-4747-99b1-1d75fef5aeb9,2001-03-15,,999-23-2383,S99991255,,Mr.,Pablo44,Esquibel766,,,,white,hispanic,M,Bogota  Bogota  CO,564 Keeling Frontage road Apt 90,Montclair,California,San Bernardino County,91762,33.978561889504014,-117.7251347374404,396558.93,3504.75
2f89e45c-63f0-48ee-a335-8b713671f01e,1957-06-18,1979-01-29,999-83-7127,S99987490,X68992440X,Ms.,Hermelinda327,Becker968,,,,white,hispanic,F,Pasadena  California  US,888 Jacobi Corner,Los Angeles,California,Los Angeles County,91326,34.15073649145512,-118.29353073592478,68245.68000000001,3949.1
0d91b8b0-9100-450a-b8a0-9fbd9f2a2216,1964-02-22,,999-76-7487,S99928009,X34537359X,Mr.,Amado512,Gerlach374,,,M,asian,nonhispanic,M,Encinitas  California  US,189 Kohler Terrace,Redwood City,California,San Mateo County,94002,37.47667537302238,-122.19299108846387,1502833.55,5857.599999999999
097bbd24-c418-4968-9213-564b76960ddc,1955-03-05,2008-02-24,999-71-3357,S99955305,X86389088X,Mrs.,Laurine214,Harris789,,Dietrich576,M,white,nonhispanic,F,Colfax  California  US,983 Dooley Run,Santa Monica,California,Los Angeles County,,34.039407548069995,-118.4721246831943,405415.19999999995,11345.75
1e31e4e6-1f29-43ff-97c4-cc5a623dfce8,1974-06-14,,999-85-9883,S99928904,X50860221X,Ms.,Marianela210,Gaylord332,,,S,white,nonhispanic,F,Huntington Beach  California  US,113 Cruickshank Key Suite 7,Los Angeles,California,Los Angeles County,90058,34.17496770808748,-118.33317109119977,147407.01,19250.57
e7a4e60b-8cbc-4320-954c-e088133a98b1,1916-05-19,2008-02-08,999-67-6227,S99964880,X79362908X,Mrs.,Lashon823,Rosenbaum794,,Douglas31,M,white,hispanic,F,Brentwood  California  US,1049 Weber Lodge Apt 97,Palmdale,California,Los Angeles County,93552,34.69028538022078,-117.88812232628254,1522069.4,40902.22
6c45a7e1-8fda-4f42-a1c1-9ea28f4974be,2000-01-14,,999-88-4971,S99920049,X32530247X,Ms.,Mechelle851,Boyle917,,,,white,hispanic,F,Rancho Cordova  California  US,521 Zemlak Village Suite 65,Sunnyvale,California,Santa Clara County,95051,37.3024191510572,-122.08862326298495,485064.8,10169.509999999998
3a738995-e4e7-4e64-8b5b-4ec328c0c146,1922-03-26,,999-70-6465,S99927778,X23210116X,Mr.,Rickie717,Boyer713,,,S,asian,hispanic,M,Los Angeles  California  US,818 Stracke Pathway Unit 21,Westminster,California,Orange County,92841,33.79763016556812,-118.11274330736195,1593605.89,19197.549999999996
0941568f-db5e-4c3e-a62d-f21781d874e7,1956-06-24,,999-39-3317,S99983327,X34067561X,Mrs.,Bennie663,Lang846,,Goyette777,M,white,nonhispanic,F,Escondido  California  US,215 Conn Street Apt 13,Healdsburg,California,Sonoma County,,38.63103581245246,-122.90519783675506,1409391.55,12045.27
71f33709-30dd-4da8-bd51-d4bbf1c580de,2020-03-01,,999-88-8519,,,,Jess275,Raynor401,,,,white,nonhispanic,M,Newport Beach  California  US,268 Rau Harbor,Los Angeles,California,Los Angeles County,90027,34.116898877099885,-118.43387715396359,7200.0,291.7
a691983a-b500-4535-b61a-8b908adea753,1959-07-07,,999-39-4786,S99935226,X81253134X,Mrs.,Coral377,Gleason633,MD,Swaniawski813,M,asian,nonhispanic,F,Visalia  California  US,420 Bogan Junction Suite 42,Concord,California,Contra Costa County,94518,38.04543828734353,-122.08190776428715,1256544.3599999999,9072.75
93ff41e9-7fd5-4c6c-a0ac-869cc25efab7,1955-03-05,,999-50-2048,S99991195,X59013424X,Mrs.,Shaquita282,Bosco882,,Zboncak558,M,white,nonhispanic,F,Atwater  California  US,1045 Barrows Vale Apt 96,Santa Monica,California,Los Angeles County,90291,34.03906199884755,-118.48575054818637,1255394.24,10114.92
13bed17b-d8d8-4687-86e2-a3e4de97dc7d,1957-07-26,,999-16-4992,S99941739,X75365464X,Mrs.,Kendall673,Bogisich202,,Lockman863,M,white,nonhispanic,F,Los Angeles  California  US,197 Anderson Orchard Unit 91,Sunnyvale,California,Santa Clara County,94043,37.32617812004971,-121.97355520605646,81617.62,6636.12
91bc039b-4297-4c15-a56d-d4f28a4e9736,2002-06-19,,999-55-2588,S99949358,,,Meghann680,Hilpert278,,,,white,nonhispanic,F,Martinez  California  US,169 Haley Wynd,San Diego,California,San Diego County,92128,32.56884226569622,-117.1323431384335,5492.35,0.0
c6b76e30-3b68-4a24-8be2-1d547bf0fdeb,1996-01-21,2007-06-22,999-59-2785,,,,Curt84,Brekke496,,,,white,nonhispanic,M,Chula Vista  California  US,1063 Effertz Flat Apt 93,Los Angeles,California,Los Angeles County,91401,34.138690052438456,-118.42239254059277,251802.69,1779.55
257e291a-63f6-494e-aabb-8ec1ae958449,1983-09-12,,999-60-5837,S99949336,X38096294X,Ms.,Frieda277,Homenick806,,,S,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,993 Corwin Way Suite 91,San Jose,California,Santa Clara County,95121,37.32537975023342,-121.62854228761746,80499.84999999999,6087.97
f238eefb-88de-4647-8782-bf5b76dc327c,2000-08-01,,999-11-4104,S99973203,,Ms.,Lilliana632,Hegmann834,,,,white,hispanic,F,Gilroy  California  US,122 Marvin Skyway Apt 93,Azusa,California,Los Angeles County,91702,34.12620392302027,-117.97300722905543,531937.98,3313.7999999999997
5ed7e97a-93ff-4b56-bbd4-ec4383ab63bf,1981-04-01,,999-64-1662,S99933268,X547120X,Mr.,Carter549,Hintz995,,,M,white,nonhispanic,M,Salinas  California  US,475 Dach Route Apt 23,Duarte,California,Los Angeles County,91010,34.09305033571302,-117.97959888634567,992124.53,4420.8
a1f6ee2d-f65f-4aaf-a929-bbb5e0da4492,1916-05-19,1987-05-17,999-73-8290,S99957307,X49695261X,Mrs.,Opal236,Armstrong51,,Turner526,M,white,hispanic,F,Long Beach  California  US,448 Quitzon Burg Suite 87,Palmdale,California,Los Angeles County,93543,34.74435628522651,-117.84499343119678,1476644.8599999999,11371.45
95a6b751-b4d9-4c40-8d89-6aa26bfbaeef,1957-06-18,,999-89-4235,S99970886,X31168506X,Mrs.,Kam191,Bashirian201,,Brakus656,M,white,hispanic,F,Union City  California  US,867 Cremin Skyway Suite 45,Los Angeles,California,Los Angeles County,90019,34.076625421246774,-118.2945119392593,213798.18,81717.55
4a8e2d8d-0b5b-4d86-938d-2039aa94812f,1996-01-21,,999-26-5382,S99960166,X7653533X,Mr.,Ken316,Cassin499,,,,white,nonhispanic,M,San Jose  California  US,292 McGlynn Wynd,Los Angeles,California,Los Angeles County,91367,34.02062383517762,-118.37998051979504,502060.64,3448.1499999999996
8eda972c-4d04-475f-855c-15a745cb93bb,1922-05-05,1994-05-14,999-77-2936,S99973016,X57936181X,Mrs.,Lucie638,Lebsack687,,Reichert620,M,asian,nonhispanic,F,Beijing  Beijing Municipality  CN,489 Zboncak Bay,San Francisco,California,San Francisco County,94130,37.7111812715263,-122.48709616063368,261057.97,57926.31
62a28d6a-7cb2-4a00-b238-f2025fc40054,2005-05-13,,999-10-2328,,,,Mariana775,Durgan499,,,,white,nonhispanic,F,Hanford  California  US,877 Brown Heights,Delano,California,Kern County,93215,35.787737137268635,-119.15129207097883,12796.83,0.0
1bf98aa4-6c94-43b8-b3e7-88a44add2c3d,1986-12-28,,999-38-9007,S99980267,X32520157X,Mr.,Donnell534,Schimmel440,,,M,white,nonhispanic,M,Los Angeles  California  US,111 Powlowski Bay Suite 80,Monterey Park,California,Los Angeles County,90022,34.08061413857174,-118.09836847486532,691813.11,7116.7
a444efe3-85f9-4daf-9c7a-10cef17b5fd4,1985-01-08,,999-47-3790,S99953385,X45177306X,Mr.,Bernardo699,Mata817,,,M,white,hispanic,M,Santiago de los Caballeros  Santiago  DO,920 Gislason Station Suite 8,Rancho Cucamonga,California,San Bernardino County,91701,34.06182030818526,-117.53085081195469,727580.72,3099.85
59d91dfe-391f-4a45-a228-666578227e6a,1966-06-04,1982-04-24,999-83-1672,,,,Wilfred787,Kling921,,,,white,nonhispanic,M,Glendale  California  US,713 Pfeffer Crossroad,Antioch,California,Contra Costa County,94513,37.95567136968384,-121.79911978949846,348895.15,3468.83
be52223c-8f71-407a-9e89-3bd95941c781,1999-08-21,,999-10-5008,S99936239,X21173805X,Mr.,Norbert530,Mohr916,,,,white,hispanic,M,Monterey Park  California  US,829 Ernser Plaza,Carlsbad,California,San Diego County,92081,33.12486126629776,-117.34025811778547,504116.55,4159.849999999999
6ad293b3-f63e-4ac4-b0a3-1b57295e21b9,1975-07-25,1976-05-28,999-45-7414,,,,Bret7,Walsh511,,,,white,nonhispanic,M,Goleta  California  US,930 Rutherford Ferry,San Francisco,California,San Francisco County,94122,37.71673854303044,-122.4683268584086,17480.0,395.1
8de101a4-f16b-4040-a608-64ec92ea2c41,1978-05-03,,999-24-3328,S99926394,X19545303X,Mr.,Wilton999,Cruickshank494,,,S,white,nonhispanic,M,Hamburg  Hamburg  DE,253 Raynor Walk,West Hollywood,California,Los Angeles County,90210,34.05922860493885,-118.36096583705623,919136.46,8668.6
e4b72735-70de-4697-9017-592f7f4888cc,1916-05-19,1960-06-10,999-72-1673,S99941783,X89156396X,Mrs.,Maye976,Leuschke194,,Herzog843,M,white,hispanic,F,Folsom  California  US,320 Lueilwitz Annex,Palmdale,California,Los Angeles County,91390,34.4343199775624,-118.10607978093147,894900.55,8341.050000000001
e72341ef-d8d3-43e6-9266-6901dee31577,1994-01-24,,999-99-6077,S99961982,X18667080X,Mr.,Brendon298,West559,,,,black,nonhispanic,M,Downey  California  US,829 Keebler Esplanade,Bellflower,California,Los Angeles County,90706,33.94270098673138,-118.14149537447817,702501.75,4004.75
6d0217ed-e5f9-4780-b303-a2601eba7004,1975-07-07,,999-88-8400,S99937519,X2005848X,Ms.,Erminia669,Donnelly343,,,S,white,hispanic,F,Corona  California  US,770 Abshire Flat,San Diego,California,San Diego County,91914,32.78468309326628,-117.11848891129199,1016616.24,9233.64
2425eb46-37a8-4097-bfb1-8677b8a4bd8d,1922-05-05,1969-05-30,999-81-5732,S99955877,X49386770X,Mrs.,Keva141,Kohler843,,Kunze215,M,asian,nonhispanic,F,Hong Kong  Hong Kong Special Administrative Region  CN,649 Rodriguez Common Apt 12,San Francisco,California,San Francisco County,94134,37.77699836162347,-122.39507070165072,146951.53,7554.799999999999
a74f14c1-a2a4-48df-99fc-48a15e864ae9,2017-08-24,,999-56-6974,,,,Christoper325,Friesen796,,,,white,nonhispanic,M,Garden Grove  California  US,903 Wisozk Bridge,San Carlos,California,San Mateo County,94065,37.45636092135186,-122.28864331531953,59820.0,1721.9
38978cd6-4f68-4dde-af33-102539977bd5,1959-07-22,,999-65-5494,S99923350,X37849485X,Mrs.,Sueann178,Langworth352,,Rohan584,M,white,nonhispanic,F,Oakland  California  US,672 Kerluke Annex,Palm Springs,California,Riverside County,,33.842772008011785,-116.46718269416436,1272502.55,9210.22
5bd7d068-3bb9-458b-bca8-2b12f662d3a5,1984-05-07,,999-13-6071,S99921748,X33481118X,Mrs.,Mariela993,Hettinger594,,Smitham825,M,white,hispanic,F,San Francisco  California  US,868 Kris Center Unit 86,Adelanto,California,San Bernardino County,92301,34.556216114577204,-117.32839071431856,867293.5499999999,9363.16
52fb68b2-ace0-4c0b-b0cd-a7480bba39e9,1966-06-04,,999-80-1558,S99919819,X9814753X,Mr.,Agustin437,Ruecker817,,,M,white,nonhispanic,M,Alhambra  California  US,881 Rau Rest Unit 27,Antioch,California,Contra Costa County,94561,37.95893612397045,-121.7714771199554,1307362.58,11014.65
4d8f7e52-45e9-4e5e-8df8-e69fb5628ce2,2003-08-09,,999-71-6669,S99991741,,,Myrl830,Walsh511,,,,asian,nonhispanic,F,San Diego  California  US,1093 Vandervort Orchard,Los Angeles,California,Los Angeles County,90001,33.96887132544501,-118.34818158796293,5495.17,0.0
2163bfc1-37b8-47a4-a48b-7b316f499db4,1975-07-25,,999-26-1046,S99928479,X89482960X,Mr.,Darryl392,Hessel84,,,M,white,nonhispanic,M,Fresno  California  US,139 Bosco Boulevard,San Francisco,California,San Francisco County,94118,37.72010892254164,-122.4206827996236,1082120.71,4675.05
660e9117-de29-45ad-97bf-f1c9b909d509,1997-01-19,,999-39-1916,S99931501,X83879432X,Ms.,Anette189,Hilpert278,,,,white,nonhispanic,F,Moreno Valley  California  US,480 Herman Bypass,Escondido,California,San Diego County,92029,33.150200298490866,-117.17092473092787,511957.03,5861.7
59eae882-1bdc-469c-8138-569a1c1a7179,1975-01-04,,999-46-9380,S99958391,X57893734X,Mr.,Lon587,Stanton715,,,M,white,nonhispanic,M,La Habra Heights  California  US,928 Dare Bridge Suite 66,San Diego,California,San Diego County,92147,32.807488311118895,-116.95625044561939,1150373.62,5511.0
c2a8af99-4d85-438a-ab0b-8b2a2d8aa7e8,1987-01-24,,999-18-5837,S99957949,X1589578X,Mr.,Adán600,Cazares77,,,S,asian,hispanic,M,Mexico City  Mexico City  MX,790 Shields Mission Apt 24,San Jose,California,Santa Clara County,95124,37.211889685634404,-121.88944539315727,888417.04,3182.2
398fb54d-96cf-453c-900a-4b0cddc133a7,1995-01-10,,999-46-2877,S99934924,X72539544X,Ms.,Sofia418,Tejeda887,,,,white,hispanic,F,Guatemala City  Guatemala  GT,892 Emard Tunnel,Coronado,California,San Diego County,92118,32.73318420854939,-117.15422791858815,525751.23,3514.0
4ba4dbc2-2f9f-40e5-8445-a6e065f4b4be,1973-11-11,,999-98-6510,S99948732,X66257062X,Ms.,Hermelinda327,Adams676,,,S,white,nonhispanic,F,San Jose  California  US,424 Tromp Camp,Truckee,California,Nevada County,96161,39.337922156118594,-120.25632422513638,1047333.78,6884.599999999999
c4051545-622a-4108-b054-0f91362b72e5,2014-04-24,2014-09-25,999-88-1249,,,,Pasquale620,Fritsch593,,,,white,nonhispanic,M,Fresno  California  US,474 McClure Tunnel,Los Angeles,California,Los Angeles County,90056,33.74000299364208,-118.37783237903,11145.85,437.54999999999995
1774b071-cdaa-4681-8273-90a10e83a2a6,2014-04-24,,999-38-8757,,,,Walter473,Nikolaus26,,,,white,nonhispanic,M,Culver City  California  US,285 Brown Parade Apt 61,Los Angeles,California,Los Angeles County,90044,34.01880549078537,-118.54787750697423,129130.74,2582.85
50f33446-8c71-48c0-82b0-361e4a32f07d,1985-08-04,,999-45-3591,S99910925,X69968713X,Mr.,Stuart913,Denesik803,,,S,asian,hispanic,M,Menlo Park  California  US,664 Bruen Spur,Bell Gardens,California,Los Angeles County,90201,34.00592227879979,-118.14092039359882,804129.82,5379.3
bbf51739-0ec0-4cfb-8a1c-6273520ff069,1914-06-09,2001-03-27,999-59-1427,S99947630,X50592318X,Mr.,Jacobo456,Vallejo39,,,S,white,hispanic,M,Roseau  Saint George  DM,663 Thiel View Apt 52,Santa Clara,California,Santa Clara County,95054,37.37737128609985,-122.05112074167477,1790362.78,10622.31
21fe0338-aceb-4990-8ad9-2cb06134358d,2016-10-03,,999-99-1203,,,,Napoleon578,Cole117,,,,white,nonhispanic,M,Tulare  California  US,476 Orn Dam,Riverside,California,Riverside County,92505,33.915272685285636,-117.35806899736941,9398.98,1252.6499999999999
46d26af2-f7af-4962-b7f1-9896be4e9d58,1916-05-19,2015-08-21,999-84-1401,S99992644,X25623142X,Mrs.,Yanira774,Lockman863,,Murazik203,M,white,hispanic,F,Covina  California  US,987 Grady Route,Palmdale,California,Los Angeles County,93552,34.634715211032116,-117.81961929909237,1448401.02,19687.91
7e5d2a58-66ee-49e5-af25-2f906673eb16,2009-11-28,,999-56-1131,,,,Bob965,Bode78,,,,white,hispanic,M,Santee  California  US,599 Kautzer Gardens Apt 33,Los Angeles,California,Los Angeles County,90065,34.01730927401306,-118.24550605963017,242102.77,2998.7
ad9052fc-13b8-4034-a60e-41178ce18556,1922-05-05,2008-04-30,999-32-7452,S99981750,X15482275X,Mrs.,Nakita746,McKenzie376,,Hudson301,M,asian,nonhispanic,F,Macau  Macao Special Administrative Region of the People's Republic of China  CN,615 Kulas Ranch Suite 15,San Francisco,California,San Francisco County,,37.79624138540712,-122.368764967824,361678.67,83257.72
8459c41d-a952-476e-b2af-3893c89a66d8,1974-10-07,,999-16-1719,S99982980,X37719340X,Mrs.,Jolyn4,Kemmer137,,Leannon79,M,white,nonhispanic,F,Menifee  California  US,979 Fadel Camp Suite 49,San Mateo,California,San Mateo County,94402,37.61252130103281,-122.32769702822547,929631.5,13244.039999999999
73087be3-1b6c-47fe-b08c-38aa7161978b,1959-09-19,,999-80-9159,S99958713,X79585451X,Mrs.,Victoria535,Sevilla788,,Terrazas956,M,native,hispanic,F,Santo Domingo  National District  DO,904 Champlin Grove Suite 83,Garden Grove,California,Orange County,92706,33.78321407988056,-117.90052911850468,1348588.13,12056.55
